scenarios,change_rate
A_piscivore_near_ssp245,0.022291774
A_piscivore_near_ssp245,-0.02186269
A_piscivore_near_ssp245,0.048442435
A_piscivore_near_ssp245,0.266992171
A_piscivore_near_ssp245,0.439434571
A_piscivore_near_ssp245,0.281184853
A_piscivore_near_ssp245,0.756669226
A_piscivore_near_ssp245,0.775422974
A_piscivore_near_ssp245,0.77399308
A_piscivore_near_ssp245,0.760304153
A_piscivore_near_ssp245,0.771985692
A_piscivore_near_ssp245,1.122574259
A_piscivore_near_ssp245,1.478105528
A_piscivore_near_ssp245,0.523427435
A_piscivore_near_ssp245,0.547996497
A_piscivore_near_ssp245,0.077823991
A_piscivore_near_ssp245,-0.381725208
A_piscivore_near_ssp245,-0.562267697
A_piscivore_near_ssp245,-0.78959486
A_piscivore_near_ssp245,0.192082961
A_piscivore_near_ssp245,0.168519836
A_piscivore_near_ssp245,0.230003206
A_piscivore_near_ssp245,0.519968077
A_piscivore_near_ssp245,0.610957087
A_piscivore_near_ssp245,0.208064877
A_piscivore_near_ssp245,0.21924095
A_piscivore_near_ssp245,0.312559097
A_piscivore_near_ssp245,0.4042593
A_piscivore_near_ssp245,0.362529226
A_piscivore_near_ssp245,0.525963541
A_piscivore_near_ssp245,0.516324859
A_piscivore_near_ssp245,0.294856559
A_piscivore_near_ssp245,1.55274264
A_piscivore_near_ssp245,0.468609122
A_piscivore_near_ssp245,0.259794018
A_piscivore_near_ssp245,-0.020004639
A_piscivore_near_ssp245,0.183223811
A_piscivore_near_ssp245,0.173426305
A_piscivore_near_ssp245,-0.179672707
A_piscivore_near_ssp245,-0.006057303
A_piscivore_near_ssp245,-0.131013871
A_piscivore_near_ssp245,0.346550559
A_piscivore_near_ssp245,0.319596522
A_piscivore_near_ssp245,0.942664455
A_piscivore_near_ssp245,0.870542044
A_piscivore_near_ssp245,-0.02092093
A_piscivore_near_ssp245,1.296852892
A_piscivore_near_ssp245,1.108971283
A_piscivore_near_ssp245,1.435074136
A_piscivore_near_ssp245,0.81022735
A_piscivore_near_ssp245,0.159761497
A_piscivore_near_ssp245,1.246054989
A_piscivore_near_ssp245,0.053554159
A_piscivore_near_ssp245,0.336054049
A_piscivore_near_ssp245,0.439434572
A_piscivore_near_ssp245,0.339072157
A_piscivore_near_ssp245,0.13455957
A_piscivore_near_ssp245,0.551280625
A_piscivore_near_ssp245,0.763497546
A_piscivore_near_ssp245,0.762470061
A_piscivore_near_ssp245,1.043026201
A_piscivore_near_ssp245,0.760304153
A_piscivore_near_ssp245,0.829880871
A_piscivore_near_ssp245,1.128524721
A_piscivore_near_ssp245,1.588376023
A_piscivore_near_ssp245,1.61217139
A_piscivore_near_ssp245,1.763287135
A_piscivore_near_ssp245,0.069566363
A_piscivore_near_ssp245,-0.378508985
A_piscivore_near_ssp245,-0.388347666
A_piscivore_near_ssp245,-0.458106015
A_piscivore_near_ssp245,0.532580795
A_piscivore_near_ssp245,0.320277794
A_piscivore_near_ssp245,0.564798211
A_piscivore_near_ssp245,0.539578955
A_piscivore_near_ssp245,0.529663958
A_piscivore_near_ssp245,0.19291627
A_piscivore_near_ssp245,0.353357743
A_piscivore_near_ssp245,0.443447978
A_piscivore_near_ssp245,1.103551318
A_piscivore_near_ssp245,0.234761767
A_piscivore_near_ssp245,0.436426172
A_piscivore_near_ssp245,0.63114609
A_piscivore_near_ssp245,0.133076395
A_piscivore_near_ssp245,0.820592735
A_piscivore_near_ssp245,0.899393126
A_piscivore_near_ssp245,0.755254215
A_piscivore_near_ssp245,1.183788395
A_piscivore_near_ssp245,0.556691962
A_piscivore_near_ssp245,0.1806966
A_piscivore_near_ssp245,-0.253330622
A_piscivore_near_ssp245,-0.265627028
A_piscivore_near_ssp245,0.221563673
A_piscivore_near_ssp245,0.240835933
A_piscivore_near_ssp245,-0.176632578
A_piscivore_near_ssp245,-0.168532938
A_piscivore_near_ssp245,-0.155934853
A_piscivore_near_ssp245,0.33545322
A_piscivore_near_ssp245,0.965338853
A_piscivore_near_ssp245,1.255328787
A_piscivore_near_ssp245,0.858986544
A_piscivore_near_ssp245,0.190398536
A_piscivore_near_ssp245,1.410123224
A_piscivore_near_ssp245,1.191219815
A_piscivore_near_ssp245,1.158386283
A_piscivore_near_ssp245,0.848150672
A_piscivore_near_ssp245,0.838164307
A_piscivore_near_ssp245,-0.023388017
A_piscivore_near_ssp245,-0.023554557
A_piscivore_near_ssp245,1.439893622
